ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
6.97352199,196.1482374,21643.85418,6.993012638,334.8428291,433.1034731,14.52495226,64.63093926,3.923767458,0
7.038249742,193.9129363,22188.51986,7.08162871,326.0564357,420.698375,14.30792484,66.76826321,4.010919301,1
7.226592711,207.8322291,22097.41322,5.862717274,354.708382,353.6540461,10.40105631,66.86414033,4.337116899,1
7.119450971,195.4738263,21902.83475,7.023994889,334.7347812,423.5408297,14.33542013,66.60497835,3.996136008,1
7.313113519,197.044936,22028.36004,7.202947716,329.221073,429.2880818,14.31890738,65.72996022,3.954484444,1
6.867246839,194.5548967,21619.33183,7.131311821,331.4837584,425.5922878,14.45281724,66.2275755,3.939506175,0
7.097832463,196.5713528,22422.18124,7.170873321,334.0555518,426.6271676,14.38810114,65.0469842,3.996835147,1
7.009420064,199.9200957,21621.99702,6.934581364,330.20243,425.7585673,14.47855512,68.20570305,3.961528324,0
7.191275532,193.1691816,22703.99175,7.276274257,333.8398196,428.7880839,14.22595551,66.795884,3.982596119,1
7.119948575,198.5081834,21781.84853,7.130577765,331.2908895,432.5966988,14.25171142,66.82003375,3.975820467,0
7.121589831,194.7237364,21293.34377,6.90127481,336.7787258,427.5751466,14.60255438,65.66718,3.987802574,0
7.202420611,194.9799406,21038.45154,7.212730173,336.3937823,424.6938299,14.085084,65.15090194,3.946412192,0
7.128531974,195.8326599,23217.34741,7.172381698,335.2717531,422.010457,14.40793742,66.94244445,3.921244148,1
7.103445592,196.6963602,22403.89379,7.083168023,334.1744962,423.8640282,14.13818188,68.37660267,3.990842436,1
7.008631578,198.5940433,21931.29595,7.102627198,333.6910356,423.1918858,14.35047427,64.63305372,3.969067319,0
5.685216463,154.570002,17628.04306,6.664443789,390.0947308,324.427772,17.35258561,67.40730005,4.066156997,1
7.132509648,194.8603219,21590.90878,7.067235455,332.5857216,429.1248183,14.18508671,65.50799751,3.959928647,0
7.076313684,201.3478634,22397.52594,7.072979482,333.7166286,435.3364885,14.40709372,67.53789061,4.095944834,1
7.178379507,196.3480869,21635.1489,7.097609228,335.5800101,430.0502093,14.65168725,66.09383121,3.952657941,0
7.064840875,193.7750007,21843.50324,7.103017615,334.1973658,426.9957129,14.08972254,67.23961133,3.89668983,0
6.739157692,156.4827594,30950.6811,6.543089824,363.1796235,425.2888367,11.65345775,70.36704882,5.214484016,0
6.938331098,193.6441716,21528.69894,7.114006424,333.4780334,427.1150563,14.47324774,66.69979096,3.967817189,0
7.114277765,197.0285557,22232.12922,7.117125452,332.5203426,424.0311682,14.22452673,66.7699856,3.900141452,1
7.100187038,194.4189273,22330.08074,7.243750015,327.8886242,429.6052154,14.29791833,66.48320434,3.965601404,1
7.074241024,193.9698336,22113.72821,7.129463498,329.366313,424.6977314,14.37568503,68.35196853,4.050680829,1
9.092223456,181.1015092,17978.98634,6.546599974,310.1357375,398.4108134,11.55827944,31.99799273,4.075075425,0
7.214121754,194.537773,23144.60378,7.273212074,332.1569981,423.947826,14.51303117,65.64176118,3.926538729,1
7.098799349,196.1905088,21923.47775,7.128209446,332.6936668,421.2171765,14.36627348,66.39544401,4.047417188,1
5.555352973,154.3006837,20503.43005,9.644996548,313.4702967,355.2069685,18.46869035,75.14036171,4.536145914,0
7.090828585,194.4686135,23043.08983,7.211102285,332.6484942,421.453941,14.16704794,67.31778963,3.975902856,1
7.07361334,198.2739072,21346.65354,7.065406115,328.6880594,429.2144349,14.32174434,66.0670657,3.941386116,0
7.202408736,196.0575856,22620.93798,7.066935367,334.9540644,430.4957915,14.27366304,66.67790344,3.994591997,1
7.58194468,193.2864626,21675.68287,9.82149852,381.930744,414.8109854,16.10916917,92.60908364,4.833345774,1
7.138674943,194.5015302,21649.03948,7.265357399,333.215203,421.0820862,14.35863232,65.56151808,3.957135241,1
7.080619343,197.9469203,22493.27371,6.960813264,326.8986254,424.6791655,14.42549164,66.3448889,3.976267249,1
7.123006026,197.1889812,22073.79736,7.169186841,334.2757314,427.7026423,14.15890686,68.39984007,3.927393266,1
7.034039623,198.1831837,22770.87245,7.250429131,329.8580269,414.413502,14.30630451,67.01353754,3.990894015,1
7.081727022,194.504697,22139.72469,7.053862032,333.851005,425.89279,14.31747757,67.41320397,3.966658517,0
7.183187248,197.6487273,21756.28553,7.162720013,333.2056098,427.5248222,14.21498555,67.36140116,3.956482682,0
7.120918256,198.5220268,22131.56932,7.09517746,331.6895119,424.0895832,14.10815732,67.00071268,3.947542842,0
7.114623006,196.2113853,21245.59603,7.153982653,333.1758769,429.1400783,14.51131374,65.8654866,3.942889759,0
7.039232695,193.047142,21153.95287,7.04125546,333.2585045,431.0711273,14.44645641,66.65666109,3.944322381,0
7.08221124,195.39803,21871.19946,7.055999845,328.7883908,427.155846,14.32625119,66.55291307,4.001602875,1
7.242335967,197.2405977,22535.93239,7.086517147,336.0292529,415.1751708,14.32979725,66.15797835,3.937175915,1
7.013146861,198.4490935,22153.61401,7.097292443,335.5385884,432.8578886,14.27746428,66.23362398,3.928569323,0
7.093394265,195.1758947,21771.64041,7.103359428,335.3331759,424.5524964,14.34245902,66.11585605,3.932155924,1
7.16649235,197.3584736,22522.07471,7.154627827,331.8919254,425.5616742,14.2451605,65.82261117,4.025629284,1
7.069797284,198.1472249,22407.5754,7.250359047,333.301227,429.5216609,14.5039184,67.70498075,4.00638096,1
7.175137844,194.601865,22986.68375,7.274236434,332.9096181,427.7515924,14.48255175,67.5166737,4.030289975,1
2.128531434,192.696422,24905.28452,7.757769765,383.5198922,473.5500653,14.28649324,56.34782991,3.842109417,0
7.203851003,196.7395424,22313.23692,7.072336538,336.0569966,428.7525509,14.39854849,66.9770047,4.012749642,1
7.11399926,194.6456258,22031.93897,7.287754364,334.0579808,430.2801628,14.57034639,67.22555535,3.963189124,1
7.423586012,180.4538713,34451.98421,7.930651012,303.7901342,429.8599986,7.665923381,66.70047596,3.365397495,1
7.075554659,198.3414525,22325.85882,7.071050389,330.7609441,428.3717533,14.31324849,67.01090727,4.006691036,1
7.19158671,193.7982086,21313.23588,7.147824752,335.3754676,429.4916893,14.26524385,65.55238495,3.955362335,0
6.836059947,205.6677185,18321.3275,6.712854186,297.8371878,494.4842495,13.8089233,70.7142255,4.952508247,0
6.977128051,195.6453934,22190.75813,7.122002218,335.4805372,423.2885095,14.57305917,66.21548588,3.887751388,0
7.131054373,194.6753477,22233.89337,7.129456932,332.3021837,422.0758842,14.37268503,64.60416294,3.924024981,1
7.077471514,196.4988308,21965.50137,7.282807602,331.7674421,426.8980463,14.26657779,65.97952362,4.00563771,1
7.294364433,191.7736202,41569.95199,5.311112032,321.3205511,342.5013872,13.79253517,54.46352461,3.336582332,0
6.90551467,192.8652054,21671.17427,7.050879748,337.2953138,430.2446867,14.62324847,66.50434791,3.938378976,0
7.202941568,192.6828816,22922.03645,7.110699175,336.0016112,430.008116,14.36588072,66.65314913,4.026006312,1
7.13710194,195.8452612,21718.69189,7.240045483,334.3173166,419.8963707,14.22750668,65.8269068,3.939964058,1
7.044571199,196.4681644,22779.02913,7.175155473,336.172148,423.7458144,14.31707061,66.29669175,4.04057172,1
7.058715136,201.0241405,21484.66827,7.36649129,331.9637498,420.808002,14.21778944,67.49502645,3.971132914,1
8.50697907,197.7451412,20098.19952,6.456555757,344.1272534,555.9197962,9.028358906,78.93309631,3.881793835,0
7.076696837,195.5557023,22666.37709,7.101817559,331.6022566,420.6428005,14.37154922,65.10576996,3.956305202,1
7.098248815,194.9761262,21642.15763,6.934998562,333.9947161,421.7968259,14.37194323,66.83369331,3.878072182,0
7.241147677,196.6144583,22322.71992,7.213477222,329.4927167,426.4773842,14.10532038,64.67787765,3.968313262,1
7.169795352,196.6521502,22384.51945,7.144436208,332.8369531,418.9216982,14.2758411,66.72229775,4.020692092,1
7.109477303,196.105242,21670.65442,7.150357809,339.098284,423.8813878,14.53151738,66.10179785,3.903309611,0
7.204040276,194.6880236,23117.02253,7.351212303,332.2037662,424.031706,14.20987376,65.25030554,3.985764572,1
7.071899659,195.907665,20703.96055,7.108353959,333.4884913,433.2068256,14.34632853,67.14694681,3.981425365,0
7.054649573,197.6717857,22582.39021,7.129477033,331.9155545,425.290135,13.95610874,66.19160424,4.034745693,1
7.010994785,193.3539946,21798.88626,7.264474652,329.5032765,427.7063909,14.26405821,66.85577149,3.9804072,1
7.246157043,195.5311539,22019.86562,7.110503341,334.0763655,418.71604,14.22400074,67.11121814,4.004232983,1
7.22075142,199.1540759,23005.34747,7.17633308,332.5631544,425.9798678,14.13271799,66.49027924,3.969979322,1
7.124174209,195.1633336,21583.37032,7.001845365,331.9207271,429.0165311,14.42375585,66.36707564,3.984851552,0
7.111762647,195.6993107,21882.71552,7.119312055,332.4067975,422.4840759,14.20049457,66.87116035,3.973773014,1
7.080837741,194.2757295,22629.64162,7.165240861,331.8860077,426.2604415,14.2975665,65.7696173,4.037130895,1
7.06395768,193.9794411,21335.76003,7.172299379,332.3601797,426.3449143,14.15432365,66.10968645,3.975141649,0
5.574116595,193.1580764,17546.40326,9.219973245,366.1974185,538.5325178,13.95133161,67.14203261,5.152527698,0
7.204408153,197.1704491,20639.17706,6.972767721,332.2695778,429.0430282,14.06135171,66.89132211,3.939639822,0
7.846057926,224.0588768,23264.10997,5.922367041,300.4026201,387.9713358,13.40673745,43.07518647,2.487968647,0
6.957882392,195.8181954,21067.40181,7.090928419,332.3534648,428.3156924,14.15754072,65.98842348,3.941080658,0
7.051730938,193.2895862,21988.74286,7.177875483,335.3093885,422.6404827,14.22404723,66.17362931,3.962194483,1
7.130604891,196.0972468,22116.14697,7.056628051,335.254961,426.6768718,14.32369708,65.44227464,3.969989066,0
7.112699351,195.8535759,21065.09708,7.109327984,336.1553371,429.1194905,14.23931373,66.62439401,3.952968747,0
7.119160512,195.4765911,22255.04305,7.240985806,332.3653043,424.975096,14.53371451,66.83729091,3.976517448,1
6.997137321,195.8958634,22872.50414,7.300050611,335.3078215,418.8504762,14.22940809,65.27811716,4.000245434,1
7.274893319,198.9046555,21373.01998,7.001228168,336.3199653,420.6981839,14.7547406,67.10921961,3.898838564,0
7.247219326,196.0721486,21901.60654,7.116428944,335.3085731,425.2902969,14.48614023,66.17976679,3.996558777,0
7.138817762,197.5318677,22659.44815,7.192596476,329.188054,428.3098436,14.31966344,67.0063501,3.991316179,1
7.076809099,195.7688427,21463.1891,7.070299512,332.1679297,426.180344,14.42209654,66.07328514,4.01196188,0
7.014855933,194.1117348,23479.51671,7.153680497,328.6253817,426.2773308,14.22730684,66.9760528,4.013266746,1
7.142858835,194.8378137,22319.36681,7.133758753,326.5146395,429.4085803,14.05851746,65.69273626,4.043878358,1
7.749773784,229.4897671,21995.06807,7.748921295,320.4406637,398.5447626,18.20291571,41.06424689,4.317186298,1
7.130374828,196.7340971,21852.01675,7.156336884,333.8712883,433.9304491,14.46943107,66.18229822,3.929887222,0
7.165005809,191.8995985,22398.85825,7.148206593,332.98664,416.2824568,14.47030872,67.66612714,4.002923284,1
7.192598564,198.0245232,22988.96164,7.081939407,332.5324388,420.8724217,14.0310094,66.69950984,4.061137598,1
7.252365855,196.3187115,23150.92079,7.178069671,328.8003698,425.6531975,14.22866095,66.18225387,4.01926068,1
7.059699992,194.5704689,22351.84747,7.114526106,331.6372661,425.023618,14.25807009,66.91250488,3.924133496,1
7.028768762,194.2866056,21236.62884,7.164297787,335.0496028,432.1510263,14.38563222,65.30006477,4.02370489,0
6.865125275,216.7444577,13529.03876,5.61849239,402.3134271,553.6167335,15.69277076,86.37808196,3.95515371,0
6.20801554,153.2211063,17358.79637,8.214938853,328.282029,481.1956735,14.27409228,62.71819917,4.334615732,0
7.043509044,194.7365539,22013.01779,7.041821885,333.0048802,424.1452485,14.31045618,66.18885317,4.018471002,1
7.131076366,196.3209091,22759.07465,7.109208601,335.4690082,429.9891967,14.21417586,65.48711411,3.981722407,0
7.04285138,194.6260295,21515.71917,7.173835485,330.8870201,419.4332617,14.1592801,67.63783504,3.953329313,0
7.157307582,197.9270688,21317.5792,7.105672338,331.1508564,428.9022937,14.5407886,66.17574727,3.918186573,0
7.07040392,193.9549522,23035.22004,7.075602375,335.7127572,421.3319246,14.2289176,66.13922831,3.99649855,1
7.144531341,196.7318736,21278.92376,7.12097871,332.8401644,427.1535563,14.47062574,66.54144259,3.918842471,0
7.104355059,195.5267024,21274.49969,7.178147101,333.0658958,427.5433598,14.19248634,65.47943985,4.002016173,0
6.993775947,195.7361438,21583.90858,7.010788618,333.0817553,430.4344511,14.45095464,66.10500681,3.973504679,0
6.974625131,196.6589425,21277.15489,7.032068965,332.647186,427.0137059,14.16435632,66.95044898,3.930611502,0
7.109709716,194.2091148,22261.57528,7.102958866,332.8379885,425.399938,14.11306692,67.79871755,3.947913799,1
7.038296013,198.3097885,21474.46155,7.027837807,334.778192,426.8903265,14.12539466,65.84069687,3.939680456,0
7.182850992,199.1636368,22519.60512,7.206374175,331.3747346,434.3983479,14.49415548,67.9584961,3.95694718,1
7.108411983,196.3602647,22517.78944,7.241043426,331.4768274,417.71014,14.01823732,66.55292279,3.936222516,1
7.136770826,195.9532149,22985.13206,7.154515537,333.2316871,422.657387,14.12442017,67.41849478,3.979255506,1
7.032755144,196.2694846,22070.21991,6.993465036,331.0362626,424.4578538,14.67153264,66.57385886,3.984537532,0
7.034552872,198.7488322,21711.72739,7.10187342,332.9616533,427.1554268,14.55113652,65.72222519,4.017714456,0
7.141291671,193.9086208,22726.74757,7.069292879,332.9614774,426.3286811,14.18603856,65.57309708,3.97533064,0
7.143995343,195.8512958,21965.67845,7.262985575,332.4302735,420.5183606,14.21232839,66.46468598,3.980325087,1
6.995344038,197.1995847,22019.10942,7.114108783,333.850573,424.5290065,14.45004568,66.59171616,3.959537089,0
7.765635562,173.1855689,13736.34204,6.98410186,359.8136999,355.9980259,11.51512302,39.55047603,3.21444964,0
7.052447314,197.3791198,21862.06259,7.077697607,333.2873837,426.1781264,14.51577316,66.67456533,3.949379472,0
7.105886282,197.2017535,22821.22854,7.250741604,333.3646975,424.381434,14.33164052,67.89750681,4.040002044,1
7.120947227,196.4308235,22063.45966,7.123680793,326.8989323,429.0658446,14.35539115,66.66203029,3.887330686,1
7.238567507,195.8155101,20772.52602,7.131464085,331.9304651,422.6661815,14.20678737,66.33105825,3.935176569,0
6.028101118,262.8084777,17150.10055,9.378390092,380.3013502,514.5456721,20.63759873,76.52907701,4.080786271,1
4.933106138,162.1843817,27771.08013,7.757701625,317.9354107,493.3040687,14.26174295,77.1421038,1.45,0
7.161592216,195.5272474,23136.39282,7.187720827,332.4910297,422.2499242,14.1304264,67.01644251,3.951350669,1
7.222539783,193.945566,22936.34027,7.146796313,331.8484703,422.9267825,14.11826403,67.07466376,3.940400299,1
7.146016845,196.0456579,22322.29897,7.094686383,335.2402199,425.7214378,14.43349463,65.59844192,3.969607079,0
6.985872788,196.5166228,21309.70754,7.078891421,332.3416706,422.6967103,14.29470403,66.64805318,3.899009091,0
6.80011909,242.0080815,39143.40333,9.501694588,187.1707144,376.4565931,11.43246635,73.77727503,3.8549399,1
7.11215522,195.3573497,22796.55622,7.043104463,334.8954225,423.6501506,14.17558454,66.55073271,3.98861952,1
7.183044354,194.7219206,22006.61414,7.208951827,331.5156447,421.111887,14.25806878,66.04441841,4.018422694,1
6.990938393,195.2918428,21388.26732,7.174776549,335.8670263,429.9141839,14.36737397,67.51323148,4.003952708,0
7.028625761,193.3646301,21320.28457,7.074765236,334.8715357,429.8064382,14.22623262,66.61404274,3.917888099,0
7.189484064,197.1053063,21602.16683,7.079213645,334.2620311,430.918036,14.17860143,65.9653134,3.931090546,0
7.031150121,199.610902,22692.2348,7.036241001,332.8877609,418.7214177,14.44382118,68.25707701,3.92369712,1
6.949484029,193.1531913,22144.1443,7.02920438,333.773305,426.0484761,14.6006927,66.48551648,4.068953779,1
7.027316137,198.2979312,21306.87616,7.081843957,334.3592299,429.5558717,14.565241,65.45996868,3.962567136,0
7.036376851,197.3382074,21347.65917,7.120908768,334.4488408,428.6310342,14.46095851,66.66666735,3.975248718,0
7.191261123,196.0088025,21633.57517,7.146583525,332.718569,428.6646168,14.36943426,65.21016789,4.017113178,0
7.08649781,194.5278982,22460.60005,7.104820436,326.686105,430.0695,14.18263263,66.01299693,3.927540218,1
6.983229849,195.8363337,21608.05783,7.242059122,329.7805877,420.9146003,14.2625892,66.16868615,4.011634036,1
7.108827848,196.3739573,21095.20882,7.021375732,333.1814865,422.6816042,14.35087399,64.79902905,3.996567806,0
7.137428697,210.5027495,17506.6088,7.304928195,301.6420044,304.2394809,13.07600748,64.23094246,2.96418135,1
7.618119572,202.715501,44539.73832,5.816215976,338.0700701,459.0784198,13.35165195,73.60191818,3.769699537,1
7.057215245,197.2326747,21275.23368,7.137223339,335.1120895,424.2651036,14.34896451,66.54177372,3.959692589,0
7.141822703,197.1293828,22363.90245,7.068250511,336.680232,428.6855564,14.41080984,66.60876799,3.953686233,1
7.191187764,197.8133828,22496.66391,7.197663216,330.1233356,426.7679756,14.25643597,66.88757232,3.980578689,1
7.078853278,198.1785293,22761.50775,7.365524111,330.4179108,423.863956,14.36592098,66.66343321,3.95306796,1
7.164372092,198.7649826,21373.04657,7.106161011,333.5329408,426.9414628,14.44332885,65.49814457,3.93480915,0
7.291888325,127.5442971,27784.04848,9.754475933,247.3354119,439.6493286,17.28504169,59.55632952,5.328712788,1
7.083341705,196.8315821,21591.52911,7.056395639,334.6402183,429.5831522,14.52899978,67.35283784,3.982975879,0
7.195805247,196.343878,23140.09116,7.055476768,333.2232796,425.5568439,14.1885913,67.06141747,4.005198647,1
7.000715993,195.0581549,21540.8117,7.032628464,332.1329951,425.5059044,14.55854591,65.5500795,3.913344835,0
